longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,rooms_per_household,bedrooms_per_room,population_per_household,bedrooms_per_household,rooms_per_person,lat_long_interaction,log_median_income,geo_cluster
-0.9843750000000031,0.8337129840546689,0.782608695652174,-0.8187667172814806,-0.44162112769802153,-0.6668974751443639,-0.2687482360762995,-0.8491658221949823,-0.43962543124691966,0.5,-0.7973066471654063,0.4729821186411887,-0.8722869225071905,-0.032048693057485166,-0.2031747522234404,-0.875901715373264,-0.9253634984583538,0
-0.9869791666666674,0.8314350797266511,0.4782608695652174,-0.968464104471965,-0.4832268097765095,-0.7994201314563241,-0.5197810154334066,-1.1007145082352316,-0.46426811237062593,0.5,-0.4725439471217009,0.6823217714957684,-0.4651862097843922,0.7825932493243531,-0.2113635643480196,-0.8746323045804161,-1.2284818751317625,0
-0.9843750000000031,0.8314350797266511,0.34782608695652173,-1.6147961525791363,-1.1024853061829925,-1.1704852818135025,-1.1452860338194781,-1.9408101502938953,-0.21784130113356334,0.5,-0.18877529047314284,0.4145339871496692,0.5503173361355066,0.8117619848331792,-0.7606039490456662,-0.8740637456488015,-2.3647700910051994,0
-0.9869791666666674,0.8314350797266511,0.34782608695652173,-1.0528767447155374,-0.24061606025425694,-0.4955530852847793,-0.06823169525584234,-1.0644366951757318,-0.5874815179891573,0.5,-1.7451430071702851,1.5164437561827828,-1.0036871334976878,-0.010411588275830072,-1.1052381408903917,-0.8746323045804161,-1.183835550066454,0
-0.9869791666666674,0.8314350797266511,-0.4782608695652174,-1.1262265506068156,0.00877098231515626,-0.4301476056558647,0.23089259298193904,-1.9777898565909007,-0.29472646623952686,0.5,-2.545757829980546,2.357886951111884,-1.679505999286947,-0.16447341800296958,-1.406463781688963,-0.8746323045804161,-2.4199445704535543,0
-0.9869791666666674,0.8314350797266511,0.4782608695652174,-0.1335440088401257,0.017484197039071992,0.06208808356222703,0.13042290983108495,-1.3194119924540122,-0.6796451453918186,0.5,-0.4055848192046607,0.24834291058957977,-0.11294165412303223,0.22806306903375043,-0.43958783403780466,-0.8746323045804161,-1.5047076542512718,0
-0.9869791666666674,0.8314350797266511,0.391304347826087,0.6028836012359591,0.8446568116265869,0.8847076243490231,0.9115627704135232,-1.74458471175889,-0.661409561360276,0.5,-0.8103280435921172,0.7972513793373763,-0.2643164631712087,0.4297963852865591,-0.7335600673749896,-0.8746323045804161,-2.0799904336506443,0
-0.9869791666666674,0.8314350797266511,0.8695652173913043,-0.317732743128124,0.017484197039071992,0.18404512429670214,0.10668059416332448,-1.5885802404188545,-0.6283883686545096,0.5,-0.7068425954764286,0.6121375932343267,0.2776330737674765,0.3145881895991837,-1.067321820661352,-0.8746323045804161,-1.8626176372532397,0
-0.9895833333333354,0.8314350797266511,0.8695652173913043,-0.7657771343309823,-0.8567905010994273,-0.4936394491624649,-0.6322975178796014,-1.21702454284198,-0.7106949236076885,0.5,0.25672469763828254,-0.7170878978411481,0.7787156486446415,-0.28100404004542073,-0.49723020995869976,-0.8752008635120305,-1.3738438326912625,0
-0.9895833333333354,0.8314350797266511,0.8695652173913043,-1.0543054177232567,-0.8126880287899153,-0.7568752340255243,-0.7107149994713312,-1.4136914174764488,-0.73238048299655,0.5,-0.15027150373450485,-0.013754465321545704,0.28046195348455083,0.21257162740826116,-0.5030880222838683,-0.8752008635120305,-1.6277175900782908,0
-0.9895833333333354,0.8314350797266511,0.8695652173913043,-0.6894479582328951,-0.5887672655610997,-0.653906255892762,-0.48775000961200565,-1.318221108714323,-0.7106949236076885,0.5,0.029843890514791485,-0.17479537972588802,-0.15496425820041085,0.23245426105330505,0.04665625474865819,-0.8752008635120305,-1.503169466554966,0
-0.9895833333333354,0.8314350797266511,0.8695652173913043,-0.439998401007327,-0.3894189943931643,-0.44297624743231623,-0.5692749272546597,-2.1169236825752886,-0.7215377033021193,0.5,0.7767031569438294,-0.16177221065018937,0.7117688952951553,1.3618809544517791,0.07692426936477681,-0.8752008635120305,-2.632078700686651,0
-0.9895833333333354,0.8314350797266511,0.8695652173913043,-0.5358887128892598,-0.3660033096060591,0.07842090240974486,-0.2687482360762995,-1.6224366511280583,-0.7461803844258256,0.5,-0.22069268894579133,0.08726627824714167,1.176455686819932,0.26185744786819326,-1.2809142022259405,-0.8752008635120305,-1.9091449526272923,0
-0.9921875000000033,0.8314350797266511,-1.3043478260869565,-3.4658048864519824,-3.0788758883887386,-3.178546337273034,-2.545976025702289,-0.44338732750469023,-0.8462296697880729,0.5,-0.48143885229094024,-1.367072426258219,-0.9070195312723486,-2.3280539060762786,0.1647752183104161,-0.875769422443645,-0.4658090748957182,0
-0.9921875000000033,0.8337129840546689,0.8695652173913043,-0.8235789603531544,-0.9986711527942531,-0.8090604997271891,-0.9325849254731655,0.07751139008285293,-0.7688516510596353,0.5,0.9816196906844489,-0.9737888294452954,0.8915543821500647,0.34797085982320247,0.13261109985421077,-0.8776078431667307,0.07793329185378049,0
-0.9921875000000033,0.8314350797266511,0.7391304347826086,-3.6770912865535257,-3.5855561217281067,-3.296636982689264,-3.756554357856665,1.2774855130694793,-0.7723016264169542,0.5,4.208464330372767,-2.6844795684266667,5.081632738998684,1.7383522391555106,-0.08210519888536469,-0.875769422443645,1.1733925411665436,0
-0.9921875000000033,0.8291571753986333,0.782608695652174,-1.3485650528747974,-1.136672005702107,-1.324647285358535,-1.5146376957986394,-2.0047129418073255,-0.7175948743223263,0.5,1.5738872488940205,-0.27129742529980144,1.4525341238053149,2.363072971595482,0.2556169623006637,-0.8739310017205593,-2.4604275394439212,0
-0.9947916666666677,0.8291571753986333,0.8695652173913043,-0.704814474457566,-0.8456262858720455,-0.8913512765697528,-1.1538339270788152,-1.6518766180736253,-0.7668802365697388,0.5,1.92642755684781,-0.8073847048212732,1.4459918437412187,1.974517198397174,0.6036809925148023,-0.8744994103192989,-1.949890592772293,0
-0.9947916666666677,0.8291571753986333,0.6956521739130435,-1.2328312583273349,-1.193277502176834,-1.2724066269104695,-1.397124213579318,-0.4216402079384542,-0.7796944307540661,0.5,1.4692368966961216,-0.6709983201962192,1.1649736022328359,1.5446768783206655,0.38876952691711403,-0.8744994103192989,-0.4421218004196949,0
-0.9947916666666677,0.8291571753986333,0.8695652173913043,-0.9644455610211397,-1.011211072780522,-0.6932632754481836,-0.9325849254731655,-1.6796032182856588,-0.7555446032528339,0.5,0.6679464926844387,-0.7280197695183009,1.2392723435267752,0.29472783881119313,-0.4576980910940882,-0.8744994103192989,-1.9885129139737305,0
-0.9947916666666677,0.8291571753986333,0.6956521739130435,-0.471212361110407,-0.3166478829352162,-0.33680112925526334,-0.1482504320538855,-2.132844240678416,-0.7259733859043864,0.5,-0.392446137960872,0.08305471314582374,-0.337148187072781,-0.002907581104469695,-0.23689046776448092,-0.8744994103192989,-2.65682485247393,0
-0.9921875000000033,0.8268792710706139,0.8695652173913043,-0.9418966708125225,-0.8072771760392659,-0.9680816179770876,-1.2607918941102783,-0.410872011296906,-0.7412518482010843,0.5,1.7178801131485335,-0.2330800618977648,1.6105921693313945,2.6399239607256284,0.26721724558639787,-0.8720925809974722,-0.430426557634583,0
-0.9947916666666677,0.8291571753986333,0.8695652173913043,-1.7322596442128226,-1.8666675497139298,-1.751700666927942,-2.0542787392173523,-0.9967422966032959,-0.7230162641695417,0.5,2.496489703552331,-1.5230723538653366,2.2502243792615793,1.5478174467723214,0.49751479978294155,-0.8744994103192989,-1.101381012752297,0
-0.9921875000000033,0.8291571753986333,0.6086956521739131,0.4140179702923845,0.47332958134749975,0.7881710592799461,0.6866936408592813,-1.9033678823797657,-0.5051749630359783,0.5,-0.6591412912150949,0.29532090121570886,0.12024413560061997,-0.08615441401068658,-0.8922488146849203,-0.8739310017205593,-2.3094044651281624,0
-0.9921875000000033,0.8291571753986333,-0.2608695652173913,-1.334423863859512,-1.4301496560002203,-1.2724066269104695,-1.4599718016617744,-1.0672154778112335,-0.7353376047313948,0.5,1.429347823670826,-1.1127609791228155,1.408043638332969,0.7546376784618821,0.15105816865333616,-0.8739310017205593,-1.1872439177436074,0
-0.9921875000000033,0.8291571753986333,0.6086956521739131,-1.068675785441276,-0.5481965739244131,-0.7429880531537644,-0.39591356248571213,-2.2411898976113886,-0.6727451946771809,0.5,-0.9961117243206858,0.7265964922927107,-0.6944026291241132,0.036216359791043304,-0.5677224682143989,-0.8739310017205593,-2.827925288957697,0
-0.9921875000000033,0.8291571753986333,0.7391304347826086,-1.2069812214165436,-1.0430909684835319,-0.7946257852442993,-1.2152085506227774,-1.086935210711232,-0.7723016264169542,0.5,0.9588997694448764,-0.31510979566762937,1.9797888925970202,1.3838141175521281,-0.7497354248397199,-0.8739310017205593,-1.2114858554692378,0
-0.9921875000000033,0.8291571753986333,0.6086956521739131,-6.851749971334658,-5.955967273934436,-5.339080757293362,-5.2637761846258915,-2.59399638483607,-0.8092656481025136,0.5,-0.7160958522238382,-4.260536126336478,5.3083819598824,-6.975070098665924,-4.408970594956202,-0.8739310017205593,-3.4205004353227144,0
-0.9921875000000033,0.8291571753986333,-0.5217391304347826,-1.2214610146007634,-1.3545318379082578,-1.6757841573203005,-1.397124213579318,-0.49949431048910786,-0.46426811237062593,0.5,1.4963058130323181,-1.134721033238356,-0.13003423512593512,0.8126769423617896,1.5429740595284116,-0.8739310017205593,-0.5273456043153142,0
-0.9895833333333354,0.8291571753986333,-0.6521739130434783,-0.6905397942841546,0.03474033282460213,-0.3817831769590846,0.2340141698234265,-1.9748163214598582,-0.26712666338097585,0.5,-1.7177163458972644,1.4355748601353067,-1.5631258927062273,-0.08067041143888376,-0.5945977350883473,-0.8733625931218196,-2.4154896777663204,0
-0.9895833333333354,0.8291571753986333,0.17391304347826086,0.46748058937565773,0.2934469339838943,0.2668536627613966,0.4365607844140441,-0.5257566049257224,-0.6387382947264663,0.5,0.011281411803766345,-0.21697736471075246,-0.47223829436938436,0.13956659173352245,0.3025015073654007,-0.8733625931218196,-0.5563619208969359,0
-0.9895833333333354,0.8291571753986333,-0.5652173913043478,-0.7237116672313744,-0.8126880287899153,-0.45592866850458946,-0.7938878841949648,-1.7442314013057445,-0.6081813701330705,0.5,0.7992600661022401,-0.6853109509988895,1.449406851790194,0.5527833745548316,-0.4948665558056264,-0.8733625931218196,-2.0794893707707915,0
-0.9921875000000033,0.8291571753986333,-0.391304347826087,-0.22559911864880666,-0.24413923584740702,0.05321048050675658,-0.1773972855389548,-2.136978273557259,-0.5874815179891573,0.5,0.17503647488442323,-0.21520760351045126,0.8115890344888091,0.3848452412759444,-0.605015581282327,-0.8739310017205593,-2.663266886505119,0
-0.9895833333333354,0.8268792710706139,0.2608695652173913,-1.4908402165990127,-1.2373799744863474,-1.447276645196722,-1.1885682489077978,-0.8611897656623817,-0.4948250369640217,0.5,0.2222386845322041,-0.24461857800174858,-0.1545457801763758,0.408724315544312,0.24560801504897217,-0.8715243227316061,-0.9395179953179088,0
-0.9895833333333354,0.8291571753986333,-0.6521739130434783,-1.0846616004521412,-0.5841974798313323,-0.6822145257318957,-0.3379359596372715,-1.323882894047509,-0.34105470675209465,0.5,-1.1718585745219197,0.6648024542613802,-0.7038930255160364,-0.3268913529928247,-0.7459038184021186,-0.8733625931218196,-1.5104858596813826,0
-0.9869791666666674,0.8291571753986333,0.8695652173913043,-3.0831835804849996,-2.7364144618123882,-2.291130660882764,-2.56983632154211,-1.6796032182856588,-0.5874815179891573,0.5,0.7067147488018379,-1.1508505358935666,2.646117968188156,-0.3268913529928247,-1.476629330540943,-0.8727941845230787,-1.9885129139737305,0
-0.9895833333333354,0.8291571753986333,0.8695652173913043,-2.434076001352317,-2.0194855147140744,-2.1725025424941387,-1.9740258962415902,-1.3032843714949887,-0.5874815179891573,0.5,0.3727018152034735,-0.40384738270337345,0.4218580409536474,0.3801819601627472,-0.08901279032349438,-0.8733625931218196,-1.4839091972745313,0
-0.9895833333333354,0.8291571753986333,0.8695652173913043,-2.2629606977624395,-1.3302568145697666,-1.4395169963512087,-1.1885682489077978,-2.130229570985236,-0.46426811237062593,0.5,-1.5605987710626872,1.3150519035084307,-0.13038403256691647,-0.00019032012320374601,-1.62035705886331,-0.8733625931218196,-2.652753906541054,0
-0.9895833333333354,0.8291571753986333,0.13043478260869565,-1.050023919024456,-1.178897451319738,-1.0379421000550761,-1.0706610423551803,-1.034338855525217,-0.5564317397732873,0.5,0.8819002335590774,-1.0039294893341075,0.6899564216211137,0.15738334644359672,0.20034492253476885,-0.8733625931218196,-1.147038817723337,0
-0.9895833333333354,0.8291571753986333,0.8695652173913043,-1.325660133405255,-1.5103530996655021,-1.324647285358535,-1.59502492996126,-0.5533931767116161,-0.6579595860029571,0.5,1.8980290443275842,-1.352155248056215,1.7734236796338965,1.011023761838468,0.30956243467507943,-0.8733625931218196,-0.5870449499347272,0
-0.9869791666666674,0.8291571753986333,0.34782608695652173,-1.1505644651916143,0.002930126675870535,-0.7429880531537644,0.03648971559478979,-1.9073886154900777,-0.5564317397732873,0.5,-2.173401768658505,2.400101582472718,-1.9612036036631582,0.5188848982847721,-0.7474635126003907,-0.8727941845230787,-2.315326102131912,0
